"","date","text","country","participant"
"295",2020-05-05 11:55:19,"#Madagascar - Post-#Covid19 sera le moment opportun pour les #jeunes ruraux #malagasy de promouvoir et développer davantage leurs activités. Cela contribuera à une @SécuritéAlimentaire  en zone rurale.
#Covid19FoodFuture #Jeunes @MalalaOnisoa 🇲🇬
📷 https://t.co/b9Niu8sdHd https://t.co/38hFTBzxT5","Madagascar","MalalaOnisoa"
"296",2020-05-05 08:42:51,"#SOUTHAFRICA  Week 6: The government releases the fund relief for agriculture and agribusiness. Farmers were urged to apply for a relief fund to compensate the loss of income due to #COVID19 and this week we will see the release of this fund #Covid19foodfuture @ndomfuh_1 https://t.co/Yt2Z0N8jhL","South Africa","ndomfuh_1"
"297",2020-05-05 08:10:02,"#COVID19 Vs FOOD PRICE 

Informal Market = Oyinbo Mrkt
📍 = 🇳🇬
Product = Spaghetti
Variation = A pack of spaghetti, sold for N4,000 before, now sells for N4,500 - 5%⬆️ in price.
Surveyed: BusinessDay 
🔗 https://t.co/2zMb0ttPQR

#Covid19FoodFuture @JohnAgboola_ 

📷-: Shutter https://t.co/4hZ9JQDzW3","Global","JohnAgboola_"
"298",2020-05-05 08:04:28,"#COVID19 Vs FOOD PRICE
 
Informal Market = Oyinbo Mrkt
📍 = 🇳🇬
Product = Vegetable Oil
Variation = A 5-litre can of vegetable oil, sold for N2,000 before, now sells for N2,500 - 25%⬆️ in price.
Surveyed: BusinessDay 
🔗 https://t.co/2zMb0ttPQR

#Covid19FoodFuture @JohnAgboola_ https://t.co/0M7JPe9Eln","Global","JohnAgboola_"
"299",2020-05-05 08:02:37,"#COVID19 Vs FOOD PRICE 

Informal Market = Wuse Market
📍 = 🇳🇬
Product = Garri (Cassava flakes)
Variation = A 60kg bag of garri, sold for N22,000 before now sells for N32,000 - 45%⬆️ in price.
Surveyed: BusinessDay 
🔗 https://t.co/2zMb0ttPQR

#Covid19FoodFuture @JohnAgboola_ https://t.co/RU4oyZ1vqp","Global","JohnAgboola_"
"300",2020-05-05 08:00:29,"#COVID19 Vs FOOD PRICE 

Informal Market = Oyinbo Mrkt
📍 = 🇳🇬
Product = Garri (Cassava flakes)
Variation = A paint bucket of garri, sold for N700 before now sells for N1,300 - 85%⬆️ in price.
Surveyed: BusinessDay 
🔗 https://t.co/2zMb0ttPQR

#Covid19FoodFuture @JohnAgboola_ https://t.co/cJIkx4GJEF","Global","JohnAgboola_"
"301",2020-05-04 21:02:08,"Africa: 80-90% des exportations africaines en produits agricoles vers le reste du monde proviennent des champs des agriculteurs. La montée exponentielle du #Covid_19 favorisent la perte des marchés d’exportation. A lire https://t.co/G34uHLzBRe
@EMvuenga #Covid19FoodFuture","Global","EMvuenga"
"302",2020-05-04 20:57:07,"🇨🇩RDC - L’inflation des prix produits pétroliers, influe négativement sur l’accessibilité de la mécanisation auprès des petits producteurs.🧑‍🌾🚜
@EMvuenga #Covid19FoodFuture #Mechanization https://t.co/HXZJd6HOJd","DRC","EMvuenga"
"303",2020-05-04 20:43:47,"RDC : Face aux pertes post récolte qu’accusent les producteurs dans la filière banane au Kongo Central, la promotion des unités de transformation communauté garantiront la plus-value des produits agricoles.
@EMvuenga #Covid19FoodFuture","DRC","EMvuenga"
"304",2020-05-04 20:39:21,"RDC : Alors que le #Covid_19 commence à prendre de l’ampleur dans les zones agricoles rurales, les ministères de l’agriculture, pêche et élevage devraient pencher sur des stratégies locales pour plus de résilience en faveur des producteurs locaux.
@EMvuenga #Covid19FoodFuture https://t.co/p1SI4Zm2SI","DRC","EMvuenga"
"305",2020-05-04 20:32:01,"RDC – Face aux défis majeurs posés par la pandémie du COVID-19 et ses conséquences d’ordre économique et social, la #France soutient les producteurs, maraîchers et vivriers de la ville de Kinshasa. 👉https://t.co/8DG73VY19S
@EMvuenga #Covid19FoodFuture","DRC","EMvuenga"
"306",2020-05-04 18:16:25,"La crise du #COVID19 nous fait encore un rappel sur la nécessité et l’urgence de développer l’agriculture afin d’atteindre, en premier lieu, l’autosuffisance alimentaire qu’on peut appeler encore l’indépendance alimentaire. #Covid19FoodFuture @yadeyacine https://t.co/uXfzqIrsIV","Global","YadeYacine"
"307",2020-05-04 17:16:31,"#Madagascar - Mise en place d'un point de vente alternatif de produits agricoles pour pallier les problématiques du confinement partiel. 👉 https://t.co/8F4qddbl3S  
#Covid19FoodFuture @Maya_disraeli","Madagascar","mayadisraeli"
"308",2020-05-04 17:16:05,"#Madagascar - Le pays est entré dans son quatrième quinzaine d'état d'urgence sanitaire face au #Covid19. Les gestes barrières sont renforcés mais la population peut vaquer à ses travaux quotidiens jusqu'à 13h. https://t.co/Vv6rBQvBax 

#Covid19FoodFuture @Maya_disraeli","Madagascar","mayadisraeli"
"309",2020-05-04 16:39:16,"#Kenya🇰🇪 Use of Huduma Namba would be useful in identifying vulnerable persons in society &amp; getting necessary aid to them such as #food &amp; other essentials. https://t.co/0MWPi96eQL #Covid19FoodFuture @AmandaNamayi","Kenya","AmandaNamayi"
"310",2020-05-04 16:36:03,"#Kenya Disgruntled recipients of the  #food distribution exercise in #Mombasa say that the choice of food is unfit for consumption during the holy month of #Ramadhan https://t.co/p1zSRF0g6j  #Covid19FoodFuture @AmandaNamayi","Kenya","AmandaNamayi"
"311",2020-05-04 16:35:43,"#Kenya Crops destroyed in #Kisumu floods &amp; thousands of households displaced. 
☔️ The rains have done more harm than good to the residents. #FoodSecurity remains in question following the damage. https://t.co/2mD07DlVPl   #Covid19FoodFuture @AmandaNamayi","Kenya","AmandaNamayi"
"312",2020-05-04 15:17:16,"#Ethiopia - As most airlines have closed due to #Covid-19 transporting of medical care &amp; stuff is of greater concern. WFP &amp; Ethiopian Airlines are providing logistics services for other African countries. Photo: WFP Source: https://t.co/uTu13DQ1Iv #Covid19FoodFuture @YaredTesema1 https://t.co/bt0notd7Di","Ethiopia","YaredTesema1"
"313",2020-05-04 15:10:45,"#Ethiopia – Farmers that are in Bole Sub-city have been given a house to house information on #Covid-19. Some of them didn’t have the correct information, this will make sure every farmer is aware of how to protect themselves.  Source: AMN Tv
#Covid19FoodFuture @YaredTesema1","Ethiopia","YaredTesema1"
"314",2020-05-04 14:43:19,"#COVID19 Vs FOOD PRICE 

Informal Market = Oyinbo Mrkt
📍 = 🇳🇬
Product = Garri (Cassava flakes),
Variation = 60kg bag of garri, sold for N9,000 before now sells for N26,000 - 188%⬆️ in price.
Surveyed: BusinessDay 
🔗 https://t.co/2zMb0tcesh

#Covid19FoodFuture @JohnAgboola_ https://t.co/IyXmAurn4x","Global","JohnAgboola_"
"315",2020-05-04 14:41:02,"#COVID19 Vs FOOD PRICE 
Informal Market = Wuse Market
📍 = 🇳🇬
Product = Rice
Variation = 50kg bag of local parboiled rice, which was sold for N18,500 before now sells for N20,000 - 8%⬆️ in price.
Surveyed: BusinessDay 
🔗 https://t.co/2zMb0tcesh
#Covid19FoodFuture @JohnAgboola_ https://t.co/p9Aw43lCef","Global","JohnAgboola_"
"316",2020-05-04 14:39:43,"#COVID19 Vs FOOD PRICE 
Informal Market = Oyinbo Mrkt
📍 = 🇳🇬
Product = Rice
Variation = 50kg bag of FOREIGN parboiled rice, which was sold for N22,000 before now sells for N27,000 -23%⬆️ in price.
Surveyed: BusinessDay 
🔗 https://t.co/2zMb0tcesh
#Covid19FoodFuture @JohnAgboola_ https://t.co/svXQrNV0nQ","Global","JohnAgboola_"
"317",2020-05-04 14:36:07,"#COVID19 Vs FOOD PRICE 

Informal Market = Oyinbo Mrkt
📍 = 🇳🇬
Product = Rice
Variation = 50kg bag of local parboiled rice, which was sold for N17,500 before now sells for N19,000 - 9%⬆️ in price.
Surveyed: BusinessDay 
🔗 https://t.co/2zMb0tcesh

#Covid19FoodFuture @JohnAgboola_ https://t.co/NRidDQO6la","Global","JohnAgboola_"
"318",2020-05-04 14:04:05,"#Malawi- Disruption in international supply chains due to #Covid_19 may lead to shortages or increased costs of goods and services, hence needed support for vulnerable people who have been hit hard by the pandemic.
👉https://t.co/LbDcPW7A9H
#Covid19FoodFuture @kanyemba_nellie","Malawi","kanyemba_nellie"
"319",2020-05-04 14:01:58,"#Benin - Il faut agir pour éviter que crise sanitaire ne devienne crise alimentaire. Prendre des mesures immédiates, donner aux populations rurales les moyens de s’adapter et se relever, de façon à éviter une crise de grande ampleur. @gouvbenin @josherbert25 #covid19foodfuture https://t.co/9DWtAymXXU","Benin","josherbert25"
"320",2020-05-04 13:57:37,"#Madagascar - Malgré #Covid19, @USAIDMadagascar  finance dans le secteur de la #vanille. Le projet vise à améliorer les moyens de subsistance de 3000 agriculteurs et à préserver la biodiversité.

👉https://t.co/Quk0lj6Jje

#Covid19FoodFuture #Vanille @MalalaOnisoa 🇲🇬
📷Mvanille https://t.co/0NYj67ctNZ","Madagascar","MalalaOnisoa"
"321",2020-05-04 12:12:57,"#KENYA- Via Bonga Points, @SafaricomPLC is helping combat food access issues due to #COVID19. This article by @olareeh shows the impact:
“Kenya’s latest social innovation: Mobile ‘Bonga Points’ help families access food amid Covid-19”  https://t.co/YbxPR30ljr #CovidFoodFuture https://t.co/wUbgiqiqny","Kenya","olareeh"
"322",2020-05-04 12:06:15,"#KENYA-Almost all major Kenyan towns have an impoverished estate named Majengo, including Kitui town. @olareeh writes about how #COVID19 has disrupted food access among residents, &amp; how one organization is addressing the problem: https://t.co/YbxPR30ljr #CovidFoodFuture https://t.co/2hwBmV11dH","Kenya","olareeh"
"323",2020-05-04 12:00:32,"#KENYA- This past labor day, it was announced that up to 0.5m jobs are at risk due to #COVID19. In a recent article, @olareeh writes on how this affects food access &amp; one of the solutions being implemented: https://t.co/YbxPR30ljr #CovidFoodFuture https://t.co/MC74iG926F","Kenya","olareeh"
"324",2020-05-04 11:58:01,"#Burkina: Pour atténuer l'impact du #COVID19 sur la sécurité alimentaire, le gvt a ouvert des ""boutiques témoins"" de ventes de céréales pour les personnes vulnérables. Le sac de 50 kg y est vendu a 6000 FCFA (9,15€). @ed_sango #Covid19FoodFuture #lwili
🔗 https://t.co/GpweHMgcEh https://t.co/rpjwvpMuML","Burkina Faso","ed_sango"
"325",2020-05-04 10:56:55,"#Malawi- systematic approach in #Covid_19 response essential in protecting people's livelihoods. Read a report by the #UnitedNations in #Malawi here 👉https://t.co/1P1iCOzGKj","Malawi","Other"
"326",2020-05-04 10:49:12,"#Nigeria - The potential impact of planting and harvest disruptions caused by the #Covid19 pandemic is most acute in poorer countries with big populations. @miss_abimbola #Covid19FoodFuture 

📷 - Google. https://t.co/uZRH0fRdc4","Nigeria","miss_abimbola"
"327",2020-05-04 10:44:36,"“In the midst of the Covid-19 lockdowns, every effort must be made to ensure that trade flows, especially to avoid food shortage""
 Read @UNFAO and @WHO statement on food systems during the #covid19 pandemic here -

📍 https://t.co/tnDY7zmy82 @miss_abimbola #Covid19FoodFuture","Global","miss_abimbola"
"328",2020-05-04 10:42:44,"Taking advantage of this opportunity, a number of agro-entrepreneurs are offering home deliveries of food items.

Read @nellie_katumpa article on Protecting Malawi’s citizens essential during Covid-19 here - https://t.co/ktM0QSYF7e @miss_abimbola #Covid19FoodFuture","Malawi","miss_abimbola"
"329",2020-05-04 09:38:42,"#SouthAfrica malnutrition remains a bigger challenge through #COVID19. Organisations like @growgreatza campaign that focus on stunting&amp;child malnutrition have taken to write their findings on how Covid19 is affecting the countries nutrition: https://t.co/p9P2HcqSsy @ndomfuh_1 https://t.co/t16z5NOCb4","South Africa","ndomfuh_1"
"330",2020-05-04 09:19:09,"Staying fit and healthy amidst #Covid_19 is one important thing to do. Here are tips shared by @gmanews to help you in making decisions about your eating habits and patterns 👉https://t.co/YMjlbfxgIo
#Covid19FoodFuture @kanyemba_nellie","Global","kanyemba_nellie"
"331",2020-05-04 07:20:43,"#Covid19 - Au #Benin, Respecter l'obligation de rester à la maison est très difficile, car il faut gagner de l'argent pour pouvoir manger au jour le jour. Les populations ont du mal à respecter les restrictions. @josherbert25 #covid19foodfuture https://t.co/txplvHj63k","Benin","josherbert25"
"332",2020-05-03 22:01:05,"The impact of the #Covid19 pandemic on agricultural #ValueChains. #Farmingfamilies combining farming with off-farm income are among the ones most severely affected. See more here 👇
📍https://t.co/CDbFfAVpK7

#Covid19FoodFuture #@MalalaOnisoa 🇲🇬
📷 Mediaterre https://t.co/lknr5Ow8c5","Global","MalalaOnisoa"
"333",2020-05-03 18:48:47,"#Kenya Immediate relief through food aid and cash transfers is a priority now. 

🌽But #Covid19 presents the opportunity to enable digital support systems for farmers during and after #Covid19Ke.

🌽Through: mobile, internet access  &amp; education.

#Covid19FoodFuture @sharonjcheboi https://t.co/V6ttjgeoLs","Kenya","sharonjcheboi"
"334",2020-05-03 18:37:08,"#Nigeria - As the spread of the novel coronavirus disrupts business as usual across the country, food producers of all kinds are turning to the government for the help they say they need to stay afloat through the pandemic. @miss_abimbola #Covid19FoodFuture 

📷 - @dejirauf https://t.co/NA9hAlvMDQ","Nigeria","miss_abimbola"
"335",2020-05-03 18:35:04,"#Nigeria - As the growing season in Nigeria is just preparing to ramp up, Farmers are in the midst of buying, planting seeds and planning for their busy time of year, inability to do this could be a devastating blow to #FoodSecurity. @miss_abimbola #Covid19FoodFuture https://t.co/sqCew9Bn4W","Nigeria","miss_abimbola"
"336",2020-05-03 18:33:20,"#Nigeria - At a time when food system workers from grocery clerks to farm workers are risking infection to go to work and ensure a steady food supply. 

It is worth commending that they are also on the front line as well as our #health workers. @miss_abimbola #Covid19FoodFuture https://t.co/dyG0xx3CZT","Nigeria","miss_abimbola"
"337",2020-05-03 15:26:53,"Assurer la #Sécuritéalimentaire en ce #Covid19 - Ce que doivent privilégier les gouvernements:
🌿Affectation ressources au #GrenierAgricole en zone rurale
🌿Logistique pour acheminement des vivres..

👉https://t.co/GUhnoEfliG

#Covid19FoodFuture @PAEPARD @MalalaOnisoa 🇲🇬
📷Nepad https://t.co/RCRGpm23Pc","Global","MalalaOnisoa"
"338",2020-05-03 15:16:33,"#Madagascar - La #GDSM et Ministère de l'agriculture promeut l'utilisation des techniques agro-écologiques par l'utilisation de lombricompost, engrais 100% biologique. Un moyen pour améliorer les systèmes de production malgaches. #Covid19FoodFuture #MAEP #GDSM @Maya_disraeli https://t.co/gPRP6DuuDV","Madagascar","mayadisraeli"
